Timestamp,Apartment,Aurelia F204 - B Phase,Aurelia F204 - Bed1 AC,Aurelia F204 - Bed1 Lights and Plug,Aurelia F204 - Common Geyser,Aurelia F204 - Common Toilet,Aurelia F204 - ELV DB Power,Aurelia F204 - Fridge,Aurelia F204 - Kitchen,Aurelia F204 - Living AC,Aurelia F204 - Living Lights & Plug,Aurelia F204 - Master Bed Lights,Aurelia F204 - Master Bedroom AC,Aurelia F204 - Master Bedroom Geyser,Aurelia F204 - Master Toilet Lights,Aurelia F204 - Oven,Aurelia F204 - R Phase,Aurelia F204 - Washing Machine,Aurelia F204 - Y Phase
2025-05-03 16:45:00,Aurelia F204,0.007466666666666666,0.0,0.0,0.0,0.0,0.0,0.007490833333333333,0.0,0.0,0.0,0.0011749999999999998,0.04279,0.0,0.0,0.0,0.04416833333333333,0.0,0.0009216666666666667
2025-05-03 16:50:00,Aurelia F204,0.0075,0.0,0.0,0.0,0.0,0.0,0.007528333333333333,0.0,0.0,0.0,0.0011708333333333334,0.042574999999999995,0.0,0.0,0.0,0.04395333333333333,0.0,0.0009099999999999999
2025-05-03 16:55:00,Aurelia F204,0.006451666666666666,0.0,0.0,0.0,0.0,0.0,0.0064775,0.0,0.0,0.0,0.0011491666666666664,0.042803333333333325,0.0,0.0,0.0,0.0441625,0.0,0.0009199999999999999
2025-05-03 17:00:00,Aurelia F204,0.006310833333333333,0.0,0.0,0.0,0.0,0.0,0.006341666666666666,0.0,0.0,0.0,0.0011591666666666666,0.04266249999999999,0.0,0.0,0.0,0.044035,0.0,0.0009116666666666666
2025-05-03 17:05:00,Aurelia F204,0.006256666666666666,0.0,0.0,0.0,0.0,0.0,0.006278333333333334,0.0,0.0,0.0,0.0011666666666666665,0.04272083333333333,0.0,0.0,0.0,0.04409166666666667,0.0,0.0009133333333333334
2025-05-03 17:10:00,Aurelia F204,0.006226666666666667,0.0,0.0,0.0,0.0,0.0,0.006248333333333333,0.0,0.0,0.0,0.001165,0.04258499999999999,0.0,0.0,0.0,0.04396416666666667,0.0,0.0009225
2025-05-03 17:15:00,Aurelia F204,0.006210833333333334,0.0,0.0,0.0,0.0,0.0,0.006234999999999999,0.0,0.0,0.0,0.0011691666666666664,0.04294916666666666,0.0,0.0,0.0,0.044336666666666656,0.0,0.0009158333333333333
2025-05-03 17:20:00,Aurelia F204,0.0061916666666666665,0.0,0.0,0.0,0.0,0.0,0.006215833333333334,0.0,0.0,0.0,0.0011633333333333333,0.04260666666666666,0.0,0.0,0.0,0.043960833333333324,0.0,0.0009474999999999999
2025-05-03 17:25:00,Aurelia F204,0.008382500000000001,0.0,0.0,0.0,0.0,0.0,0.0060799999999999995,0.0023708333333333333,0.0,0.0013833333333333332,0.0011758333333333332,0.042578333333333336,0.0,0.0,0.0,0.04397333333333333,0.0,0.0024
2025-05-03 17:30:00,Aurelia F204,0.010059166666666666,0.0,0.0,0.0,0.0,0.0,0.0077525,0.002365833333333333,0.0,0.006865833333333333,0.0011783333333333333,0.042519999999999995,0.0,0.0,0.0,0.043923333333333335,0.0,0.010893333333333333
2025-05-03 17:35:00,Aurelia F204,0.009894166666666667,0.0,0.0,0.0,0.0,0.0,0.007581666666666667,0.002353333333333333,0.0,0.0067325,0.0011925,0.00031916666666666665,0.0,0.0,0.0,0.00171,0.0,0.01084
2025-05-03 17:40:00,Aurelia F204,0.009878333333333334,0.0,0.0,0.0,0.0,0.0,0.007565,0.0023583333333333334,0.0,0.006696666666666667,0.0012058333333333333,1.9999999999999998e-05,0.0,0.0007424999999999999,0.0,0.00228,0.0,0.010656666666666667
2025-05-03 17:45:00,Aurelia F204,0.009831666666666667,0.0,0.0,0.0,0.0,0.0,0.007514166666666666,0.0023483333333333333,0.0,0.006610833333333333,0.004195833333333333,0.0,0.0,0.0,0.0,0.004335,0.0,0.010596666666666666
2025-05-03 17:50:00,Aurelia F204,0.009795833333333332,0.0,0.0,0.0,0.0,0.0,0.0074849999999999995,0.0023508333333333332,0.0,0.006589166666666666,0.005218333333333333,0.0,0.0,0.0,0.0,0.005314999999999999,0.0,0.010594166666666667
2025-05-03 17:55:00,Aurelia F204,0.009879999999999998,0.0,0.0,0.0,0.0,0.0,0.0075766666666666664,0.0023525,0.0,0.006580833333333333,0.0050908333333333335,0.0,0.0,0.0,0.0,0.0051941666666666655,0.0,0.010584999999999999
2025-05-03 18:00:00,Aurelia F204,0.009619166666666666,0.0,0.0,0.0,0.0,0.0,0.007313333333333333,0.002353333333333333,0.0,0.0066233333333333335,0.004889999999999999,0.0,0.0,0.0,0.0,0.005005,0.0,0.010578333333333334
2025-05-03 18:05:00,Aurelia F204,0.009465,0.0,0.0,0.0,0.0,0.0,0.007164166666666667,0.0023466666666666666,0.0,0.018206666666666663,0.003940833333333333,0.0,0.0,0.0,0.0,0.0040216666666666664,0.0,0.022113333333333332
2025-05-03 18:10:00,Aurelia F204,0.009389166666666665,0.0,0.0,0.0,0.0,0.0,0.0070908333333333335,0.0023491666666666665,0.0,0.015825,0.0004974999999999999,0.0,0.0,0.0,0.0,0.0006374999999999999,0.0,0.01975583333333333
2025-05-03 18:15:00,Aurelia F204,0.009385833333333333,0.0,0.0,0.0,0.0,0.0,0.0070866666666666665,0.0023508333333333332,0.0,0.013718333333333334,0.003576666666666667,0.0,0.0,0.0,0.0,0.00369,0.0,0.017715833333333333
2025-05-03 18:20:00,Aurelia F204,0.008924166666666667,0.0,0.0,0.0,0.0,0.0,0.006615833333333333,0.0023466666666666666,0.0,0.013861666666666666,0.003538333333333333,0.0,0.0,0.0,0.0,0.003634166666666666,0.0,0.017865
2025-05-03 18:25:00,Aurelia F204,0.008666666666666666,0.0,0.0,0.0,0.0,0.0,0.006364166666666666,0.0023599999999999997,0.0,0.012728333333333333,0.0035124999999999996,0.0,0.0,0.0,0.0,0.003634166666666666,0.0,0.016696666666666665
2025-05-03 18:30:00,Aurelia F204,0.008520833333333332,0.0,0.0,0.0,0.0,0.0,0.00622,0.0023483333333333333,0.0,0.012740833333333331,0.0035275,0.0,0.0,0.0,0.0,0.003644166666666666,0.0,0.0166925
2025-05-03 18:35:00,Aurelia F204,0.008451666666666666,0.0,0.0,0.0,0.0,0.0,0.006149999999999999,0.0023483333333333333,0.0,0.012227499999999999,0.0035,0.0,0.0,0.0,0.0,0.003618333333333333,0.0,0.016198333333333332
2025-05-03 18:40:00,Aurelia F204,0.008415833333333332,0.0,0.0,0.0,0.0,0.0,0.006103333333333333,0.0023475,0.0,0.012235833333333333,0.0004958333333333334,0.0,0.0,0.0,0.0,0.0006283333333333333,0.0,0.016196666666666665
2025-05-03 18:45:00,Aurelia F204,0.0024458333333333333,0.0,0.0,0.0,0.0,0.0,6.833333333333333e-05,0.002353333333333333,0.0,0.011793333333333333,0.000495,0.0,0.0,0.0,0.0,0.0006299999999999999,0.0,0.015713333333333333
2025-05-03 18:50:00,Aurelia F204,0.0024358333333333333,0.0,0.0,0.0,0.0,0.0,3.9166666666666665e-05,0.0023475,0.0,0.011565833333333332,0.0004966666666666666,0.0,0.0,0.0,0.0,0.0006274999999999999,0.0,0.015463333333333332
2025-05-03 18:55:00,Aurelia F204,0.0024358333333333333,0.0,0.0,0.0,0.0,0.00039749999999999996,3.9999999999999996e-05,0.0023483333333333333,0.0,0.011637499999999999,0.0004974999999999999,0.0,0.0,0.0,0.0,0.0010025,0.0,0.015484999999999999
2025-05-03 19:00:00,Aurelia F204,0.013452500000000001,0.0,0.0,0.0,0.0,0.012136666666666665,0.011157499999999999,0.0023508333333333332,0.0,0.012016666666666665,0.0004974999999999999,0.0,0.0,0.0,0.0,0.012754166666666667,0.0,0.015963333333333333
2025-05-03 19:05:00,Aurelia F204,0.013340833333333333,0.0,0.0,0.0,0.0,0.013876666666666667,0.01104,0.0023499999999999997,0.0,0.014074166666666665,0.00048499999999999997,0.0,0.0,0.0,0.0,0.014485833333333333,0.0,0.018045833333333334
2025-05-03 19:10:00,Aurelia F204,0.013291666666666667,0.0,0.0,0.0,0.0,0.013643333333333332,0.010986666666666667,0.0023475,0.0,0.011044999999999998,0.0004891666666666666,0.0,0.0,0.0,0.0,0.014257500000000001,0.0,0.015153333333333333
2025-05-03 19:15:00,Aurelia F204,0.01329,0.0,0.0,0.0,0.0,0.013460833333333333,0.010987499999999999,0.0023441666666666663,0.0,0.012004999999999998,0.00049,0.0,0.0,0.0,0.0,0.014061666666666667,0.0,0.016032499999999998
2025-05-03 19:20:00,Aurelia F204,0.016855833333333334,0.0,0.0,0.0,0.0,0.013371666666666665,0.0109575,0.005938333333333334,0.0,0.01077,0.00048583333333333334,0.0,0.0,0.0,0.0,0.013960833333333334,0.0,0.014708333333333332
2025-05-03 19:25:00,Aurelia F204,0.0167175,0.0,0.0,0.0,0.0,0.0133925,0.010960833333333333,0.005799166666666666,0.0,0.010032499999999998,0.00049,0.0,0.0,0.0,0.0,0.013979166666666666,0.0,0.0139925
2025-05-03 19:30:00,Aurelia F204,0.016701666666666663,0.0,0.0,0.0,0.0,0.013419999999999998,0.010984166666666666,0.005756666666666666,0.0,0.009903333333333332,0.0004925,0.0,0.0,0.0,0.0,0.0140075,0.0,0.013848333333333332
2025-05-03 19:35:00,Aurelia F204,0.005846666666666666,0.0,0.0,0.0,0.0,0.013482499999999998,2.6666666666666667e-05,0.005735,0.0,0.008265,0.0004941666666666666,0.0,0.0,0.0,0.0,0.014089166666666665,0.0,0.012206666666666666
2025-05-03 19:40:00,Aurelia F204,0.0024383333333333336,0.0,0.0,0.0,0.0,0.010845833333333334,5.2499999999999995e-05,0.0023475,0.0,0.008055,0.0004916666666666667,0.0,0.0,0.0,0.0,0.01147,0.0,0.012035833333333332
2025-05-03 19:45:00,Aurelia F204,0.005685,0.0,0.0,0.0,0.0,0.010761666666666664,0.003390833333333333,0.0023499999999999997,0.0,0.009700833333333332,0.000495,0.0,0.0,0.0,0.0,0.01138,0.0,0.013649166666666665
2025-05-03 19:50:00,Aurelia F204,0.015150833333333332,0.0,0.0,0.0,0.0,0.0,0.009016666666666666,0.00618,0.0,0.011234166666666667,0.0005,0.0,0.0,0.0,0.0,0.0006258333333333333,0.0,0.015150833333333332
2025-05-03 19:55:00,Aurelia F204,0.015169166666666666,0.0,0.0,0.0,0.0,0.0,0.009058333333333333,0.006161666666666666,0.0,0.009175833333333333,0.0004983333333333334,0.0,0.0,0.0,0.0,0.0006291666666666667,0.0,0.013086666666666667
2025-05-03 20:00:00,Aurelia F204,0.015025833333333334,0.0,0.0,0.0,0.0,0.0,0.008894166666666667,0.006174166666666666,0.0,0.008254999999999998,0.0004974999999999999,0.0,0.0,0.0,0.0,0.000635,0.0,0.012141666666666665
2025-05-03 20:05:00,Aurelia F204,0.014863333333333333,0.0,0.0,0.0,0.0,0.0,0.0087325,0.006166666666666666,0.0,0.011003333333333332,0.0005083333333333333,0.0,0.0,0.0,0.0,0.0006333333333333333,0.0,0.015125833333333333
2025-05-03 20:10:00,Aurelia F204,0.011109166666666666,0.0,0.0,0.0,0.0,0.0,0.008810833333333334,0.0023525,0.0,0.006962499999999999,0.0062074999999999995,0.0,0.0,0.0,0.0,0.006316666666666667,0.0,0.011050833333333333
2025-05-03 20:15:00,Aurelia F204,0.008504999999999999,0.0,0.0,0.0,0.0,0.0,0.008530833333333333,0.0,0.0,0.006926666666666667,0.006147499999999999,0.0,0.0,0.0007358333333333333,0.0,0.006986666666666666,0.0,0.010783333333333334
2025-05-03 20:20:00,Aurelia F204,0.00898,0.0,0.0,0.0,0.0007075,0.0,0.008286666666666666,0.0,0.0,0.006575,0.006076666666666666,0.0,0.0,0.0,0.0,0.006205,0.0,0.010390833333333334
