Timestamp,Apartment,Marvella A1801 - Common Geyser,Marvella A1801 - Common Toilet Geyser,Marvella A1801 - Common Toilet Lights and Fans,Marvella A1801 - Fridge,Marvella A1801 - Living AC,Marvella A1801 - Living Fan1 and Lights,Marvella A1801 - Main Phase,Marvella A1801 - Master AC,Marvella A1801 - Master Bed Lights,Marvella A1801 - Master Bed Lights Fans Plug,Marvella A1801 - Master Bed Toilet Lights and Fans,Marvella A1801 - Master Geyser,Marvella A1801 - Master Toilet Lights and Fans,Marvella A1801 - Spare1,Marvella A1801 - Spare2,Marvella A1801 - Washing Machine
2025-07-26 19:20:00,Marvella A1801,0.008483333333333332,0.0,0.0003766666666666666,0.0,0.0,0.002058333333333333,0.014585,0.0,0.0017366666666666665,0.0018966666666666667,0.0,0.006800833333333333,0.0,0.0,0.0,0.0004691666666666666
2025-07-26 19:25:00,Marvella A1801,0.008326666666666666,0.0,0.00038166666666666666,0.0,0.0,0.002035833333333333,0.021985833333333333,0.0,0.0017433333333333335,0.0019008333333333332,0.0,0.00689,0.0,0.0,0.0,0.00047333333333333326
2025-07-26 19:30:00,Marvella A1801,0.0083425,0.0,0.00038083333333333334,0.0,0.0,0.002049166666666666,0.022109999999999998,0.0,0.0017408333333333332,0.0019108333333333332,0.0,0.006650833333333333,0.0,0.0,0.0,0.0004783333333333333
2025-07-26 19:35:00,Marvella A1801,0.008008333333333333,0.0,0.0034699999999999996,0.0,0.0,0.0020566666666666667,0.0220625,0.0,0.0017458333333333332,0.0019025,0.0,0.006523333333333333,0.0,0.0,0.0,0.00046583333333333334
2025-07-26 19:40:00,Marvella A1801,0.009116666666666667,0.0,0.0,0.0,0.0,0.002049166666666666,0.025289166666666668,0.0,0.004710833333333333,0.0018974999999999999,0.0,0.006454166666666666,0.0,0.0,0.0,0.0004666666666666666
2025-07-26 19:45:00,Marvella A1801,0.007965,0.0,0.0,0.0,0.0,0.002065833333333333,0.02108833333333333,0.0,0.0017375000000000001,0.0019066666666666665,0.0,0.0,0.0,0.0,0.0,0.0004633333333333333
2025-07-26 19:50:00,Marvella A1801,0.008048333333333333,0.0,0.0,0.0,0.0,0.0020666666666666663,0.014838333333333334,0.0,0.0017433333333333335,0.0018991666666666664,0.0,0.0,0.0,0.0,0.0,0.0004508333333333333
2025-07-26 19:55:00,Marvella A1801,0.007788333333333332,0.0,0.0,0.0,0.0,0.002051666666666667,0.024134999999999997,0.0,0.0017399999999999998,0.0019033333333333333,0.0,0.003143333333333333,0.009171666666666667,0.0,0.0,0.00046166666666666665
2025-07-26 20:00:00,Marvella A1801,0.008908333333333334,0.0,0.0,0.0,0.0,0.002060833333333333,0.0285325,0.0,0.0017408333333333332,0.008219999999999998,0.0,0.006683333333333334,0.0,0.0,0.0,0.00047916666666666664
2025-07-26 20:05:00,Marvella A1801,0.008673333333333332,0.0,0.0,0.0,0.0,0.0020541666666666664,0.028507499999999998,0.0,0.0017375000000000001,0.008369166666666667,0.0,0.006619999999999999,0.0,0.0,0.0,0.00046166666666666665
2025-07-26 20:10:00,Marvella A1801,0.008624166666666665,0.0,0.0,0.0,0.0,0.0020508333333333333,0.028285833333333333,0.0,0.0017425,0.008295,0.0,0.006489999999999999,0.0,0.0,0.0,0.0004558333333333333
2025-07-26 20:15:00,Marvella A1801,0.008634166666666665,0.0,0.0,0.0,0.0,0.0020633333333333333,0.028505,0.0,0.0017433333333333335,0.008349166666666664,0.0,0.006580833333333333,0.0,0.0,0.0,0.00045999999999999996
2025-07-26 20:20:00,Marvella A1801,0.008584999999999999,0.0,0.0,0.0,0.0,0.002060833333333333,0.028030833333333335,0.0,0.001745,0.008169166666666665,0.0,0.0065075,0.0,0.0,0.0,0.0004758333333333333
2025-07-26 20:25:00,Marvella A1801,0.0017516666666666666,0.0,0.0,0.0,0.0,0.0015533333333333332,0.019044166666666664,0.0,0.0017391666666666669,0.0081725,0.0,0.0064925,0.0,0.0,0.0,0.00045499999999999995
2025-07-26 20:30:00,Marvella A1801,0.0017575,0.0,0.0,0.0,0.0,0.0014808333333333331,0.01436,0.0,0.0017366666666666665,0.008267499999999999,0.0,0.0,0.0,0.0,0.0,0.00045333333333333337
2025-07-26 20:35:00,Marvella A1801,0.0017541666666666667,0.0,0.0,0.0,0.0,0.0014691666666666666,0.014349999999999998,0.0,0.0017358333333333332,0.008256666666666666,0.0,0.0,0.0,0.0,0.0,0.0004591666666666666
2025-07-26 20:40:00,Marvella A1801,0.002825,0.0,0.0,0.0,0.0,0.0034991666666666665,0.019056666666666666,0.0,0.0052825,0.008236666666666666,0.0,0.0,0.0,0.0,0.0,0.0004566666666666667
2025-07-26 20:45:00,Marvella A1801,0.002660833333333333,0.0,0.00037916666666666665,0.0,0.0,0.0034841666666666667,0.0208175,0.0,0.005189166666666667,0.008301666666666666,0.0,9.166666666666667e-05,0.0,0.0,0.0,0.00046083333333333333
2025-07-26 20:50:00,Marvella A1801,0.0017033333333333334,0.0,0.0003766666666666666,0.0,0.0,0.0034641666666666666,0.025507499999999995,0.0,0.0051475,0.008307499999999999,0.0,0.006844166666666666,0.002345,0.0,0.0,0.00045333333333333337
2025-07-26 20:55:00,Marvella A1801,0.0017008333333333333,0.0,0.0003783333333333333,0.0,0.0,0.0034583333333333332,0.029015833333333334,0.0,0.0051158333333333325,0.008275,0.0,0.006636666666666667,0.002293333333333333,0.0,0.0,0.00045999999999999996
2025-07-26 21:00:00,Marvella A1801,0.0016999999999999997,0.0,0.0003775,0.0,0.0,0.0034841666666666667,0.028845,0.0,0.005087499999999999,0.008227499999999999,0.0,0.00652,0.002258333333333333,0.0,0.0,0.00045
2025-07-26 21:05:00,Marvella A1801,0.0016991666666666668,0.0,0.0003783333333333333,0.0,0.0,0.0034674999999999997,0.03556916666666666,0.0,0.005059999999999999,0.008136666666666667,0.0,0.0065608333333333334,0.009111666666666667,0.0,0.0,0.0004541666666666667
2025-07-26 21:10:00,Marvella A1801,0.0017074999999999998,0.0,0.000375,0.0,0.0,0.0034716666666666663,0.020052499999999997,0.0,0.005060833333333333,0.0019075,0.0,0.0064425,0.0,0.0,0.0,0.00046750000000000003
2025-07-26 21:15:00,Marvella A1801,0.0017074999999999998,0.0,0.0,0.0,0.0,0.0034541666666666666,0.019545833333333335,0.0,0.005051666666666666,0.0019066666666666665,0.0,0.006603333333333333,0.0,0.0,0.0,0.0004683333333333333
2025-07-26 21:20:00,Marvella A1801,0.0018249999999999998,0.0,0.0,0.0,0.0,0.003473333333333333,0.01991583333333333,0.0,0.005070833333333333,0.0019125,0.0,0.006305,0.0,0.0,0.0,0.0004666666666666666
2025-07-26 21:25:00,Marvella A1801,0.0018216666666666665,0.0,0.0015758333333333332,0.0,0.0,0.003445,0.020235,0.0,0.005076666666666666,0.0019,0.0,0.006825,0.0,0.0,0.0,0.0004691666666666666
2025-07-26 21:30:00,Marvella A1801,0.0018191666666666664,0.0,0.0,0.0,0.0,0.0080975,0.03794416666666666,0.0,0.015967500000000003,0.0019058333333333332,0.0,0.006600833333333332,0.0,0.0,0.0,0.0004916666666666667
2025-07-26 21:35:00,Marvella A1801,0.0018249999999999998,0.0,0.0,0.0,0.0,0.0067625,0.03333083333333333,0.0,0.015771666666666663,0.0019025,0.0,0.0064716666666666655,0.0,0.0,0.0,0.00046166666666666665
2025-07-26 21:40:00,Marvella A1801,0.0018266666666666668,0.0,0.0,0.0,0.0,0.006720833333333333,0.033777499999999995,0.0,0.0156875,0.0019008333333333332,0.0,0.006600833333333332,0.0,0.0,0.0,0.00045
2025-07-26 21:45:00,Marvella A1801,0.0018275,0.0,0.0,0.0,0.0,0.006737499999999999,0.060386666666666665,0.0,0.0157625,0.0019016666666666665,0.0,0.006270833333333333,0.0,0.0,0.0,0.0004566666666666667
2025-07-26 21:50:00,Marvella A1801,0.008973333333333333,0.0,0.0,0.0,0.0,0.0067174999999999995,0.03402333333333333,0.0,0.015749166666666668,0.0018991666666666664,0.0,0.006217499999999999,0.0,0.0,0.0,0.0004633333333333333
2025-07-26 21:55:00,Marvella A1801,0.0018199999999999998,0.0,0.0,0.0,0.0,0.0020625,0.03347666666666667,0.0,0.0157675,0.0019049999999999998,0.0,0.0,0.0,0.0,0.0,0.0004516666666666667
2025-07-26 22:00:00,Marvella A1801,0.008966666666666664,0.0,0.0,0.0,0.0,0.006864166666666667,0.03014,0.0,0.01619333333333333,0.0019066666666666665,0.0,0.0,0.0,0.0,0.0,0.0004508333333333333
2025-07-26 22:05:00,Marvella A1801,0.008041666666666666,0.0,0.0,0.0,0.0,0.006705833333333333,0.03685416666666667,0.0,0.016041666666666666,0.0019049999999999998,0.0,0.0068808333333333326,0.0,0.0,0.0,0.00046083333333333333
2025-07-26 22:10:00,Marvella A1801,0.007950833333333332,0.0,0.0,0.0,0.0,0.006743333333333333,0.04051416666666667,0.0,0.016204999999999997,0.0019016666666666665,0.0,0.006483333333333332,0.0,0.0,0.0,0.00045333333333333337
2025-07-26 22:15:00,Marvella A1801,0.007756666666666666,0.0,0.0,0.0,0.0,0.0067275,0.040064999999999996,0.0,0.016076666666666663,0.0019058333333333332,0.0,0.006302499999999999,0.0,0.0,0.0,0.00046083333333333333
2025-07-26 22:20:00,Marvella A1801,0.007955833333333332,0.0,0.0,0.0,0.0,0.006695833333333333,0.03981916666666666,0.0,0.016059999999999998,0.0018958333333333334,0.0,0.0061133333333333335,0.0,0.0,0.0,0.0004516666666666667
2025-07-26 22:25:00,Marvella A1801,0.007719166666666667,0.0,0.002345833333333333,0.0,0.0,0.0067325,0.042119166666666666,0.0,0.016089166666666665,0.0018974999999999999,0.0,0.006108333333333333,0.0,0.0,0.0,0.0004558333333333333
2025-07-26 22:30:00,Marvella A1801,0.007775,0.0,0.0,0.0,0.0,0.0067491666666666655,0.036210833333333324,0.0,0.0051875,0.0019033333333333333,0.0,0.0,0.0,0.0,0.0,0.0004508333333333333
2025-07-26 22:35:00,Marvella A1801,0.007745833333333334,0.0,0.0,0.0,0.0,0.006771666666666666,0.02160583333333333,0.0,0.0031916666666666664,0.0019083333333333333,0.0,0.0,0.002426666666666667,0.0,0.0,0.0004683333333333333
2025-07-26 22:40:00,Marvella A1801,0.007743333333333333,0.0,0.0,0.0,0.0,0.006708333333333333,0.019137499999999998,0.0,0.0016641666666666667,0.0019008333333333332,0.0,0.0,0.0,0.0,0.0,0.00046083333333333333
2025-07-26 22:45:00,Marvella A1801,0.007751666666666666,0.0,0.0,0.0,0.0,0.006799166666666666,0.02222,0.0,0.001673333333333333,0.0019049999999999998,0.0,0.00679,0.0,0.0,0.0,0.0004575
2025-07-26 22:50:00,Marvella A1801,0.00782,0.0,0.002405833333333333,0.0,0.0,0.006785,0.03245749999999999,0.0,0.0016716666666666664,0.008597500000000001,0.0,0.006363333333333334,0.0,0.0,0.0,0.0004558333333333333
2025-07-26 22:55:00,Marvella A1801,0.007799999999999999,0.0,0.00237,0.0,0.0,0.006806666666666667,0.0403675,0.0,0.0016741666666666667,0.014328333333333334,0.0,0.006140833333333333,0.0,0.0,0.0,0.0004883333333333333
2025-07-26 23:00:00,Marvella A1801,0.007871666666666666,0.0,0.0023666666666666662,0.0,0.0,0.0068175,0.04683833333333332,0.0,0.0016716666666666664,0.021146666666666664,0.0,0.006135,0.0,0.0,0.0,0.00046166666666666665
2025-07-26 23:05:00,Marvella A1801,0.007881666666666665,0.0,0.0,0.0,0.0,0.0020508333333333333,0.04721416666666667,0.0,0.0016766666666666668,0.028473333333333333,0.0,0.005598333333333334,0.0,0.0,0.0,0.00047333333333333326
2025-07-26 23:10:00,Marvella A1801,0.01325,0.0,0.0023741666666666664,0.0,0.0,0.002049166666666666,0.04756583333333333,0.0,0.0016741666666666667,0.023218333333333334,0.0,0.006212499999999999,0.0,0.0,0.0,0.00046750000000000003
2025-07-26 23:15:00,Marvella A1801,0.013184166666666667,0.0,0.0023575,0.0,0.0,0.0067866666666666665,0.06008333333333333,0.0,0.001675,0.028944999999999995,0.0,0.006036666666666666,0.0,0.0,0.0,0.0004633333333333333
2025-07-26 23:20:00,Marvella A1801,0.013064166666666667,0.0,0.0023516666666666664,0.0,0.0,0.006804999999999999,0.04280416666666666,0.0,0.0016774999999999997,0.009304999999999999,0.0,0.0059,0.002426666666666667,0.0,0.0,0.0004758333333333333
2025-07-26 23:25:00,Marvella A1801,0.013161666666666665,0.0,0.0,0.0,0.0,0.006834166666666666,0.04886916666666666,0.0,0.0016675,0.020273333333333334,0.0,0.006225833333333332,0.0,0.0,0.0,0.0005049999999999999
2025-07-26 23:30:00,Marvella A1801,0.012983333333333335,0.0,0.0,0.0,0.0,0.006829999999999999,0.046129166666666666,0.0,0.0016725,0.017252499999999997,0.0,0.006274166666666667,0.0,0.0,0.0,0.0005216666666666666
2025-07-26 23:35:00,Marvella A1801,0.013049999999999999,0.0,0.0,0.0,0.0,0.004699999999999999,0.044052499999999994,0.0,0.0016716666666666664,0.017204166666666666,0.0,0.006300833333333334,0.0,0.0,0.0,0.0004716666666666667
2025-07-26 23:40:00,Marvella A1801,0.013015833333333332,0.0,0.0,0.0,0.0,0.0047374999999999995,0.038081666666666666,0.0,0.001673333333333333,0.01718,0.0,0.0,0.0,0.0,0.0,0.0004708333333333333
2025-07-26 23:45:00,Marvella A1801,0.01304,0.0,0.0,0.0,0.0,0.004730833333333333,0.04144166666666666,0.0,0.0016716666666666664,0.020824166666666664,0.0,0.0,0.0,0.0,0.0,0.0004633333333333333
2025-07-26 23:50:00,Marvella A1801,0.013048333333333334,0.0,0.0,0.0,0.0,0.004753333333333333,0.04132416666666666,0.0,0.0016708333333333334,0.0206225,0.0,0.0,0.0,0.0,0.0,0.0004833333333333333
2025-07-26 23:55:00,Marvella A1801,0.013074166666666664,0.0,0.0,0.0,0.0,0.004759166666666667,0.04439583333333333,0.0,0.001675,0.020609166666666668,0.0,0.00349,0.0,0.0,0.0,0.00048583333333333334
2025-07-27 00:00:00,Marvella A1801,0.01308,0.0,0.0,0.0,0.0,0.004691666666666666,0.04550833333333333,0.0,0.0016716666666666664,0.020348333333333333,0.0,0.004414166666666667,0.0,0.0,0.0,0.0004816666666666667
2025-07-27 00:05:00,Marvella A1801,0.01244,0.0,0.0,0.0,0.0,0.004615833333333333,0.044335833333333324,0.0,0.0016741666666666667,0.020022500000000002,0.0,0.0043575,0.0,0.0,0.0,0.0004591666666666666
2025-07-27 00:10:00,Marvella A1801,0.013284999999999998,0.0,0.0,0.0,0.0,0.004564166666666667,0.04881166666666667,0.0,0.0016708333333333334,0.021625,0.0,0.00422,0.0022958333333333333,0.0,0.0,0.00045499999999999995
2025-07-27 00:15:00,Marvella A1801,0.013260833333333333,0.0,0.0,0.0,0.0,0.0045783333333333336,0.0468325,0.0,0.001673333333333333,0.020184166666666666,0.0,0.006145833333333333,0.0,0.0,0.0,0.0004591666666666666
2025-07-27 00:20:00,Marvella A1801,0.0067325,0.0,0.0,0.0,0.0,0.0045383333333333335,0.04210916666666667,0.0,0.001665833333333333,0.022149166666666668,0.0,0.0059791666666666665,0.0,0.0,0.0,0.0004516666666666667
2025-07-27 00:25:00,Marvella A1801,0.006702500000000001,0.0,0.0,0.0,0.0,0.0061133333333333335,0.04194083333333333,0.0,0.001673333333333333,0.020621666666666667,0.0,0.005890833333333333,0.0,0.0,0.0,0.00048499999999999997
2025-07-27 00:30:00,Marvella A1801,0.006646666666666666,0.0,0.0,0.0,0.0,0.004469166666666666,0.0387325,0.0,0.0016716666666666664,0.017898333333333332,0.0,0.005806666666666667,0.0,0.0,0.0,0.0004916666666666667
2025-07-27 00:35:00,Marvella A1801,0.006620833333333334,0.0,0.0,0.0,0.0,0.004581666666666666,0.04195083333333333,0.0,0.0016716666666666664,0.021634166666666666,0.0,0.0062966666666666666,0.0,0.0,0.0,0.0004758333333333333
2025-07-27 00:40:00,Marvella A1801,0.006673333333333333,0.0,0.0,0.0,0.0,0.004533333333333333,0.04191833333333333,0.0,0.005212499999999999,0.017979999999999996,0.0,0.006164166666666667,0.0,0.0,0.0,0.0004716666666666667
