Timestamp,Apartment,Adriana N1204 - B Phase,Adriana N1204 - Bedroom AC,Adriana N1204 - Bedroom Lights and Fans,Adriana N1204 - Common Toilet Geyser,Adriana N1204 - Common Toilet Lights and Fans,Adriana N1204 - Dining Lights and Fans,Adriana N1204 - ELV DB Power Point,Adriana N1204 - Kitchen Fridge Power,Adriana N1204 - Kitchen Lights Fabs,Adriana N1204 - Kitchen Oven Power,Adriana N1204 - Living AC Point,Adriana N1204 - Master Bed AC,Adriana N1204 - Master Bed Geyser,Adriana N1204 - Master Bed Lights and Fans,Adriana N1204 - Master Toilet Lights and Fans,Adriana N1204 - R Phase,Adriana N1204 - Washing Machine,Adriana N1204 - Y Phase
2025-08-30 19:40:00,Adriana N1204,0.014400833333333333,0.0,0.0,0.0,0.0,0.006364166666666666,0.00047666666666666663,-2.75e-05,0.0019758333333333333,0.0,0.0,0.0,0.0,0.0033475,0.0,0.002170833333333333,0.0,0.004003333333333333
2025-08-30 19:45:00,Adriana N1204,0.014406666666666667,0.0,0.0,0.0,0.0,0.006342499999999999,0.0004308333333333333,-5.083333333333333e-05,0.0019883333333333333,0.0,0.0,0.0,0.0,0.0029075,0.0,0.002181666666666667,0.0,0.0035141666666666667
2025-08-30 19:50:00,Adriana N1204,0.014470833333333334,0.0,0.0,0.0,0.0,0.006363333333333334,0.0004575,-3.9166666666666665e-05,0.0020091666666666665,0.0,0.0,0.0,0.0,0.0019399999999999999,0.0,0.00221,0.0,0.002571666666666666
2025-08-30 19:55:00,Adriana N1204,0.011960833333333334,0.0,0.0012566666666666666,0.0,0.0,0.0063575,0.0004633333333333333,-5.666666666666667e-05,0.0059675,0.0,0.0,0.0,0.0,0.0021808333333333332,0.0,0.006176666666666667,0.0,0.0028241666666666667
2025-08-30 20:00:00,Adriana N1204,0.011938333333333332,0.0,0.0012316666666666665,0.0,0.0,0.006351666666666667,0.0004191666666666667,-7.499999999999999e-06,0.005791666666666666,0.0,0.0,0.0,0.0,0.001893333333333333,0.0,0.0059924999999999996,0.0,0.002489166666666667
2025-08-30 20:05:00,Adriana N1204,0.0119975,0.0,0.0012275,0.0,0.0,0.006305,0.0004183333333333333,0.005341666666666666,0.005704999999999999,0.0,0.0,0.0,0.0,0.0019716666666666667,0.0,0.011342500000000002,0.0,0.0025800000000000003
2025-08-30 20:10:00,Adriana N1204,0.011948333333333332,0.0,0.0012166666666666665,0.0,0.0,0.006244166666666667,0.0004249999999999999,0.0058224999999999996,0.005680833333333333,0.0,0.0,0.0,0.0,0.0019974999999999997,0.0,0.011793333333333333,0.0,0.0025891666666666663
2025-08-30 20:15:00,Adriana N1204,0.011905833333333334,0.0,0.0012158333333333333,0.0,0.0,0.006248333333333333,0.00041,0.006011666666666667,0.005663333333333332,0.0,0.0,0.0,0.0,0.0024658333333333333,0.0,0.01199083333333333,0.0,0.0030408333333333333
2025-08-30 20:20:00,Adriana N1204,0.010674999999999999,0.0,0.0012025,0.0,0.0,0.006239166666666667,0.0004075,0.0060775000000000004,0.005678333333333333,0.0,0.0,0.0,0.0,0.0022116666666666665,0.0,0.01205333333333333,0.0,0.0028016666666666663
2025-08-30 20:25:00,Adriana N1204,0.010710833333333333,0.0,0.0012141666666666666,0.0,0.0,0.006226666666666667,0.00042249999999999997,0.006281666666666666,0.0057275,0.0,0.0,0.0,0.0,0.0017183333333333332,0.0,0.012320833333333333,0.0,0.0023216666666666663
